GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,AFcode,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_distortion_min,alignment_560cm_distortion_max,alignment_560cm_DFOV_EFL,alignment_560cm_DFOV_PFL,alignment_560cm_DFOV_DOTS,alignment_test_ver,alignment_560cm_tilt_X,alignment_560cm_tilt_Y,alignment_560cm_tilt_radial,alignment_560cm_tilt_theta,offset_tilt_test_ver_,alignment_560cm_rotation,rotation_test_ver,alignment_560cm_sensor_temperature,alignment_560cm_pntc_temperature,pass_items,fail_items,result,
T220509211008540VCMCT7021T0,'20220509211159,'2022-05-09 21:12:05:995,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,-192,5.8075534266,5.8135824785,-0.1531766045,2.9099611987,79.0073116735,78.9489581049,77.4129628828,9.0000000000,-0.2808795852,-0.2059791252,0.3483093193,36.2538377374,8.4000000000,-0.2628717441,8.4000000000,39.0229000000,33.9025783018,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211032244VCMCT7021T0,'20220509211222,'2022-05-09 21:12:29:075,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,-181,5.8092559835,5.8152885728,-0.0236755703,2.8028275209,78.9908257750,78.9324583657,77.4617990642,9.0000000000,-0.2687931774,-0.0785734235,0.2800417361,16.2945546919,8.4000000000,-0.1486838018,8.4000000000,37.5352000000,33.4750693740,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211054398VCMCT7021T0,'20220509211245,'2022-05-09 21:12:53:055,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,-166,5.8082475491,5.8142780431,-0.0522679163,3.0004210166,79.0005897744,78.9422305624,77.4222106336,9.0000000000,-0.1133512111,0.0738807556,0.1353027517,-33.0957342845,8.4000000000,-0.0995764413,8.4000000000,37.6891000000,33.9783853262,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211117753VCMCT7021T0,'20220509211311,'2022-05-09 21:13:17:675,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,-197,5.8068387003,5.8128662676,-0.0172375365,2.9183410518,79.0142340995,78.9558863429,77.4279739407,9.0000000000,-0.2239033526,0.1440211651,0.2662224352,-32.7502279720,8.4000000000,-0.2435611527,8.4000000000,39.0742000000,33.5606989956,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211141207VCMCT7021T0,'20220509211336,'2022-05-09 21:13:43:936,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,-173,5.8069653375,5.8129931678,-0.0168530333,2.8925316580,79.0130074909,78.9546587045,77.3955176058,9.0000000000,-0.1123639802,-0.1123639802,0.1589064610,45.0000000000,8.4000000000,-0.3855204715,8.4000000000,38.6638000000,34.3148562594,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211204161VCMCT7021T0,'20220509211402,'2022-05-09 21:14:08:456,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,-195,5.8075972002,5.8136263431,-0.0616826649,2.7995122200,79.0068877404,78.9485338159,77.4294194433,9.0000000000,-0.0840966641,0.2190182356,0.2346083942,-68.9947352528,8.4000000000,-0.1475557552,8.4000000000,38.1508000000,34.1842878467,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211226166VCMCT7021T0,'20220509211425,'2022-05-09 21:14:31:176,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,-182,5.8082488318,5.8142793284,-0.0496753840,2.8936070539,79.0005773539,78.9422181315,77.4345221419,9.0000000000,-0.0058772412,-0.1726224493,0.1727224697,88.0500214314,8.4000000000,-0.2265445568,8.4000000000,38.5099000000,33.5756229343,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211250120VCMCT7021T0,'20220509211450,'2022-05-09 21:14:57:626,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,-174,5.8065744420,5.8126014604,-0.0801393138,2.8424264662,79.0167938103,78.9584482030,77.4680804299,9.0000000000,-0.0374572268,-0.0749144216,0.0837568576,63.4349488229,8.4000000000,-0.0558774682,8.4000000000,39.5872000000,34.1574953654,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211315425VCMCT7021T0,'20220509211515,'2022-05-09 21:15:22:206,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,-173,5.8033475629,5.8093678809,-0.0857682940,2.9719037528,79.0480618246,78.9897424715,77.4451905415,9.0000000000,-0.1545758895,0.3271384531,0.3618179577,-64.7090271219,8.4000000000,-0.1102549327,8.4000000000,38.0995000000,33.6129741929,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211340929VCMCT7021T0,'20220509211541,'2022-05-09 21:15:47:466,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,-175,5.8075530992,5.8135821505,-0.0391547554,2.8902602967,79.0073148438,78.9489612780,77.4239014897,9.0000000000,-0.3131000159,0.0307029982,0.3146017427,-5.6005384194,8.4000000000,-0.1251009187,8.4000000000,38.9203000000,33.7855564735,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211406083VCMCT7021T0,'20220509211606,'2022-05-09 21:16:12:736,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,-167,5.8057473952,5.8117726960,-0.0605709468,2.9133642280,79.0248058082,78.9664669278,77.4228434133,9.0000000000,0.0000000000,0.1027305916,0.1027305916,90.0000000000,8.4000000000,-0.2537449878,8.4000000000,38.0482000000,34.1001849531,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211429389VCMCT7021T0,'20220509211629,'2022-05-09 21:16:35:866,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,-193,5.8058153031,5.8118407449,-0.1407166109,2.9822985369,79.0241479003,78.9658084675,77.4302162224,9.0000000000,-0.3558857049,0.0561931844,0.3602945274,-8.9726266149,8.4000000000,0.0473992919,8.4000000000,37.1761000000,33.3601461209,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211454793VCMCT7021T0,'20220509211652,'2022-05-09 21:16:59:096,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,-170,5.8039031502,5.8099246216,-0.1073832331,2.9357048173,79.0426767857,78.9843529108,77.4533480287,9.0000000000,0.0167115964,-0.0420321907,0.0452325360,-68.3177083868,8.4000000000,-0.1582045896,8.4000000000,39.0229000000,34.1498459442,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211520061VCMCT7021T0,'20220509211716,'2022-05-09 21:17:23:576,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,-178,5.8048707122,5.8108941925,-0.0608582869,2.8610763421,79.0333001394,78.9749683912,77.4045534475,9.0000000000,-0.0413676394,0.1693695021,0.1743481858,-76.2745560612,8.4000000000,0.0258148660,8.4000000000,38.2021000000,34.2418027334,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211545415VCMCT7021T0,'20220509211741,'2022-05-09 21:17:47:916,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,-172,5.8071643423,5.8131925860,-0.1212003952,3.1235276319,79.0110799937,78.9527295890,77.4239967552,9.0000000000,0.0246890263,-0.1442709531,0.1463682028,-80.2890841946,8.4000000000,-0.1056992279,8.4000000000,39.0229000000,33.7103654239,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211610670VCMCT7021T0,'20220509211803,'2022-05-09 21:18:10:276,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,-195,5.8060092357,5.8120350802,-0.0723092685,3.0541407825,79.0222690872,78.9639280770,77.4264848273,9.0000000000,-0.3189204341,-0.3416999430,0.4674016165,46.9749340109,8.4000000000,-0.1498338517,8.4000000000,39.2794000000,34.1996114778,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211633874VCMCT7021T0,'20220509211826,'2022-05-09 21:18:33:126,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,-181,5.8080344916,5.8140645429,-0.0634619683,2.7675325726,79.0026529270,78.9442954471,77.4668401489,9.0000000000,-0.2154910472,-0.0805796013,0.2300637762,20.5024431282,8.4000000000,-0.2070731444,8.4000000000,37.5352000000,33.5197068514,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211656736VCMCT7021T0,'20220509211849,'2022-05-09 21:18:56:816,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,-167,5.8067418111,5.8127691771,-0.0798956309,2.8652819594,79.0151725909,78.9568256223,77.4306891943,9.0000000000,-0.2809188842,0.1187796972,0.3049976783,-22.9197507577,8.4000000000,0.1532370027,8.4000000000,37.3813000000,33.4453580003,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211720191VCMCT7021T0,'20220509211913,'2022-05-09 21:19:19:656,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,-199,5.8061674601,5.8121936333,-0.0393800438,2.9213969971,79.0207362684,78.9623939712,77.4229292066,9.0000000000,-0.0187299295,0.1562511024,0.1573696724,-83.1645462372,8.4000000000,-0.3548519355,8.4000000000,39.2794000000,34.1728016368,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211745602VCMCT7021T0,'20220509211935,'2022-05-09 21:19:43:236,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,-172,5.8071747153,5.8132029805,-0.0591401172,3.0533383525,79.0109795264,78.9526290373,77.4013226327,9.0000000000,-0.2247189852,-0.2059925718,0.3048453569,42.5104470780,8.4000000000,-0.1171080068,8.4000000000,37.8943000000,33.8987943327,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211808057VCMCT7021T0,'20220509212034,'2022-05-09 21:20:41:046,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,-195,5.8081892091,5.8142195819,-0.0835501044,2.7374204540,79.0011547035,78.9427959657,77.4266006818,9.0000000000,-0.0268454263,0.2746078199,0.2759168526,-84.4165971366,8.4000000000,-0.2193630410,8.4000000000,35.2780000000,32.9895674621,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211830668VCMCT7021T0,'20220509212057,'2022-05-09 21:21:03:406,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,-181,5.8113163760,5.8173532474,-0.0656721203,2.7933008812,78.9708826414,78.9124984896,77.4292383289,9.0000000000,-0.1684193767,-0.0906479234,0.1912643139,28.2903060526,8.4000000000,-0.2521927772,8.4000000000,37.9456000000,33.3305793904,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211917476VCMCT7021T0,'20220509212143,'2022-05-09 21:21:49:546,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,-174,5.8047913098,5.8108146252,-0.0090223114,2.9867828818,79.0340695585,78.9757384564,77.4453964968,9.0000000000,-0.1873430838,0.1873430838,0.2649421857,-45.0000000000,8.4000000000,0.0169713792,8.4000000000,38.2021000000,34.0468203330,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509211939831VCMCT7021T0,'20220509212206,'2022-05-09 21:22:12:686,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,-175,5.8064084343,5.8124351079,-0.0364903539,2.8552431432,79.0184018970,78.9600576397,77.4305744059,9.0000000000,-0.2622062986,0.0278023836,0.2636761157,-6.0525567250,8.4000000000,-0.1159109404,8.4000000000,38.8177000000,33.9707936622,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212038641VCMCT7021T0,'20220509212228,'2022-05-09 21:22:35:416,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,-168,5.8053414425,5.8113659002,-0.0165159239,2.8607391828,79.0287389637,78.9704033857,77.4307172385,9.0000000000,-0.1650805628,0.1505294588,0.2234064891,-42.3602515320,8.4000000000,-0.2853476153,8.4000000000,37.0222000000,33.5905563330,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212101397VCMCT7021T0,'20220509212252,'2022-05-09 21:22:58:676,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,-195,5.8051272401,5.8111512530,-0.0304766540,2.9457735939,79.0308144390,78.9724806037,77.4304219904,9.0000000000,-0.1602826183,0.0685486873,0.1743255324,-23.1550857540,8.4000000000,-0.0246331820,8.4000000000,37.6378000000,33.8912282139,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212124802VCMCT7021T0,'20220509212315,'2022-05-09 21:23:21:456,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,-170,5.8011335510,5.8071492740,-0.0582177233,3.0566242022,79.0695272658,79.0112259379,77.4624134592,9.0000000000,-0.0937309158,-0.1341468734,0.1636484158,55.0573089150,8.4000000000,-0.0688135910,8.4000000000,38.3560000000,33.5234304632,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212147256VCMCT7021T0,'20220509212337,'2022-05-09 21:23:45:086,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,-180,5.8044322091,5.8104547789,-0.0430505673,2.8674773970,79.0375494436,78.9792212635,77.4116843205,9.0000000000,0.0187355347,0.2275258463,0.2282959124,85.2926444379,8.4000000000,-0.1779057523,8.4000000000,38.4073000000,34.2187799910,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212210760VCMCT7021T0,'20220509212401,'2022-05-09 21:24:08:396,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,-171,5.8075329516,5.8135619610,-0.0974837363,2.9052344906,79.0075099685,78.9491565664,77.4213108146,9.0000000000,-0.1344438220,-0.0643743473,0.1490609521,25.5859850517,8.4000000000,-0.1167313164,8.4000000000,39.2281000000,34.3649705185,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212232614VCMCT7021T0,'20220509212424,'2022-05-09 21:24:30:826,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,-196,5.8053134775,5.8113378772,-0.0569712841,2.9017108670,79.0290099197,78.9706745693,77.4333770860,9.0000000000,-0.1596418775,-0.3030357072,0.3425130923,62.2195030353,8.4000000000,-0.2932790796,8.4000000000,38.4586000000,33.5644290940,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212256372VCMCT7021T0,'20220509212452,'2022-05-09 21:24:59:186,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,-182,5.8079314540,5.8139612912,-0.0944267744,2.9205887531,79.0036507287,78.9452940866,77.4681293268,9.0000000000,-0.2559241731,-0.2167970656,0.3354055750,40.2683642981,8.4000000000,-0.0679554134,8.4000000000,36.8683000000,33.6466410216,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212319426VCMCT7021T0,'20220509212516,'2022-05-09 21:25:22:896,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,-167,5.8077314910,5.8137609128,-0.0451405467,2.8649240685,79.0055872023,78.9472321859,77.4336256494,9.0000000000,-0.2300712919,0.1180589479,0.2585931455,-27.1641138838,8.4000000000,0.0440745120,8.4000000000,36.9196000000,33.1649556130,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509212342080VCMCT7021T0,'20220509212539,'2022-05-09 21:25:45:897,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,-199,5.8064034084,5.8124300716,-0.0899122751,2.8591321230,79.0184505831,78.9601063668,77.4240758889,9.0000000000,-0.1848158216,0.1981818628,0.2709841209,-46.9987399425,8.4000000000,-0.2812987369,8.4000000000,38.7151000000,33.4936580407,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
