GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,oc_x,oc_y,oc_xShift,oc_yShift,oc_rShift,OC_ROI_CENTER_MEAN,OC_ROI_TOP_MEAN,OC_ROI_BOTTOM_MEAN,OC_ROI_LFET_MEAN,OC_ROI_RIGHT_MEAN,oc_threshold,OC_ROI_CENTER,OC_ROI_TOP,OC_ROI_BOTTOM,OC_ROI_LFET,OC_ROI_RIGHT,test_ver,pass_items,fail_items,result,
T220510015202266VCMCT7021T0,'20220510015441,'2022-05-10 01:54:53:804,VCMCT7021T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,2109.6507064046,1507.7771947483,-2.8492935954,4.7228052517,5.5157377964,741.4362000000,394.3075000000,392.6842000000,392.3461000000,390.3612000000,566.9304750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015225221VCMCT7021T0,'20220510015505,'2022-05-10 01:55:18:234,VCMCT7021T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,2111.9867476446,1518.8929378884,-0.5132523554,-6.3929378884,6.4135078409,750.1534000000,397.2597000000,397.7839000000,397.2336000000,397.4817000000,573.7965625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015249027VCMCT7021T0,'20220510015529,'2022-05-10 01:55:41:464,VCMCT7021T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,2110.8365638904,1510.6968859895,-1.6634361096,1.8031140105,2.4532101063,740.7847000000,393.0672000000,391.6900000000,386.5552000000,390.2475000000,565.5873375000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015312181VCMCT7021T0,'20220510015552,'2022-05-10 01:56:04:944,VCMCT7021T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2108.8388008161,1513.5392811075,-3.6611991839,-1.0392811075,3.8058487470,743.8859000000,394.1251000000,396.6029000000,394.0496000000,393.4264000000,569.2184500000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015335636VCMCT7021T0,'20220510015615,'2022-05-10 01:56:27:784,VCMCT7021T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,2117.6215727184,1519.1224870576,5.1215727184,-6.6224870576,8.3718481793,734.6159000000,390.2214000000,392.1420000000,388.1235000000,389.1365000000,562.2608750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015358544VCMCT7021T0,'20220510015642,'2022-05-10 01:56:55:304,VCMCT7021T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,2110.8462218393,1512.8321547102,-1.6537781607,-0.3321547102,1.6868043622,734.7985000000,389.3313000000,391.0114000000,390.0952000000,389.0110000000,562.3303625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015421750VCMCT7021T0,'20220510015705,'2022-05-10 01:57:18:454,VCMCT7021T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,2110.1235645836,1507.5852083978,-2.3764354164,4.9147916022,5.4591777569,734.3711000000,389.1838000000,386.5907000000,387.2966000000,385.4103000000,560.7457250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015443905VCMCT7021T0,'20220510015728,'2022-05-10 01:57:41:194,VCMCT7021T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,2110.2207449617,1507.5687332214,-2.2792550383,4.9312667786,5.4325312306,718.6688000000,384.2907000000,381.1629000000,380.2104000000,379.2929000000,549.9540125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015508968VCMCT7021T0,'20220510015751,'2022-05-10 01:58:03:374,VCMCT7021T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,2113.4245604176,1514.6742127376,0.9245604176,-2.1742127376,2.3626284080,730.4616000000,385.0285000000,387.5203000000,383.5727000000,385.6431000000,557.9513750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015532378VCMCT7021T0,'20220510015813,'2022-05-10 01:58:26:364,VCMCT7021T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,2110.1154533690,1512.6668300907,-2.3845466310,-0.1668300907,2.3903754757,719.5466000000,380.6496000000,381.2556000000,379.1206000000,380.2524000000,549.9330750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015555637VCMCT7021T0,'20220510015837,'2022-05-10 01:58:49:714,VCMCT7021T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,2109.6917932912,1512.1407114034,-2.8082067088,0.3592885966,2.8310975283,719.2104000000,379.3224000000,381.3146000000,379.7343000000,380.0032000000,549.6520125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015617891VCMCT7021T0,'20220510015900,'2022-05-10 01:59:13:114,VCMCT7021T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,2112.6615578879,1514.2724948957,0.1615578879,-1.7724948957,1.7798424387,719.5371000000,381.7658000000,381.1490000000,380.6711000000,382.8561000000,550.5738000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015649253VCMCT7021T0,'20220510015924,'2022-05-10 01:59:36:934,VCMCT7021T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,2102.4037973565,1510.9959586552,-10.0962026435,1.5040413448,10.2076171649,719.4870000000,382.6408000000,380.4835000000,379.9642000000,378.5591000000,549.9494500000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220510015708307VCMCT7021T0,'20220510015947,'2022-05-10 01:59:59:134,VCMCT7021T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,2113.5128479075,1512.1944696119,1.0128479075,0.3055303881,1.0579270777,724.6689000000,383.2058000000,384.5948000000,382.8755000000,381.9141000000,553.9082250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,oc_x,oc_y,oc_xShift,oc_yShift,oc_rShift,OC_ROI_CENTER_MEAN,OC_ROI_TOP_MEAN,OC_ROI_BOTTOM_MEAN,OC_ROI_LFET_MEAN,OC_ROI_RIGHT_MEAN,oc_threshold,OC_ROI_CENTER,OC_ROI_TOP,OC_ROI_BOTTOM,OC_ROI_LFET,OC_ROI_RIGHT,test_ver,pass_items,fail_items,result,
T220509215506990VCMCT7021T0,'20220509221832,'2022-05-09 22:18:43:935,VCMCT7021T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,2112.5276518473,1513.6774773831,0.0276518473,-1.1774773831,1.1778020259,747.2342000000,395.5790000000,397.6765000000,395.6349000000,394.7754000000,571.5753250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509215530145VCMCT7021T0,'20220509221855,'2022-05-09 22:19:08:605,VCMCT7021T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,2113.4841538496,1514.5446586355,0.9841538496,-2.0446586355,2.2691821733,734.2767000000,387.0605000000,388.5834000000,388.5020000000,387.7020000000,561.1193375000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509215552999VCMCT7021T0,'20220509221918,'2022-05-09 22:19:30:525,VCMCT7021T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,2110.0041538759,1508.5260262376,-2.4958461241,3.9739737624,4.6927300518,733.5876000000,389.7192000000,388.8460000000,388.1174000000,386.1516000000,560.8980750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509215616053VCMCT7021T0,'20220509221941,'2022-05-09 22:19:53:615,VCMCT7021T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,2111.6351593635,1517.4983193896,-0.8648406365,-4.9983193896,5.0725877072,749.4177000000,397.1012000000,397.9446000000,397.2508000000,397.2502000000,573.4022000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509215703562VCMCT7021T0,'20220509222026,'2022-05-09 22:20:38:686,VCMCT7021T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2109.4871245552,1511.5406946955,-3.0128754448,0.9593053045,3.1619116232,734.4662000000,390.2297000000,390.8762000000,389.1941000000,388.4329000000,562.0747125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509215726566VCMCT7021T0,'20220509222049,'2022-05-09 22:21:01:946,VCMCT7021T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,2116.6631906545,1518.8067694698,4.1631906545,-6.3067694698,7.5569502824,723.9687000000,384.0991000000,386.1565000000,382.5833000000,382.7284000000,553.9302625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509221835550VCMCT7021T0,'20220509222113,'2022-05-09 22:21:25:336,VCMCT7021T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,2110.1872126250,1513.2848518286,-2.3127873750,-0.7848518286,2.4423304106,729.8668000000,386.5063000000,388.4074000000,387.4587000000,386.1908000000,558.5038000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509221857704VCMCT7021T0,'20220509222136,'2022-05-09 22:21:49:536,VCMCT7021T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,2111.0428957629,1507.8742111232,-1.4571042371,4.6257888768,4.8498531411,734.7823000000,388.9438000000,386.7482000000,386.9009000000,385.9949000000,560.9646250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509221921158VCMCT7021T0,'20220509222159,'2022-05-09 22:22:12:356,VCMCT7021T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,2113.9963240895,1509.4404177626,1.4963240895,3.0595822374,3.4058815670,725.9758000000,387.9650000000,384.9085000000,383.4126000000,383.6728000000,555.4827625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509221943963VCMCT7021T0,'20220509222222,'2022-05-09 22:22:34:756,VCMCT7021T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,2113.4499076191,1515.9314559845,0.9499076191,-3.4314559845,3.5605076406,729.0027000000,383.5604000000,387.0693000000,382.6191000000,384.6318000000,556.7364250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222006669VCMCT7021T0,'20220509222245,'2022-05-09 22:22:57:496,VCMCT7021T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,2110.6119950494,1514.1662364643,-1.8880049506,-1.6662364643,2.5181156940,724.9439000000,383.7012000000,384.8628000000,382.4016000000,383.5003000000,554.2801875000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222028923VCMCT7021T0,'20220509222307,'2022-05-09 22:23:19:976,VCMCT7021T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,2109.7352140176,1512.6135981113,-2.7647859824,-0.1135981113,2.7671187288,721.8618000000,381.2415000000,383.1820000000,381.5442000000,381.6631000000,551.8847500000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222052830VCMCT7021T0,'20220509222331,'2022-05-09 22:23:43:896,VCMCT7021T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,2119.4532446780,1513.3350833899,6.9532446780,-0.8350833899,7.0032118218,733.8784000000,390.3831000000,388.1472000000,388.0216000000,390.8107000000,561.6095250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222115984VCMCT7021T0,'20220509222359,'2022-05-09 22:24:11:596,VCMCT7021T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,2101.8401553645,1509.5848621380,-10.6598446355,2.9151378620,11.0512585893,731.2869000000,388.6478000000,386.5039000000,386.4027000000,384.1837000000,558.8607125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222139439VCMCT7021T0,'20220509222423,'2022-05-09 22:24:35:546,VCMCT7021T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,2113.9906413818,1515.3459441458,1.4906413818,-2.8459441458,3.2126951007,743.0922000000,392.8895000000,394.8335000000,392.8887000000,391.7597000000,568.0925250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222202394VCMCT7021T0,'20220509222446,'2022-05-09 22:24:58:586,VCMCT7021T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,2113.1877323145,1515.8281346004,0.6877323145,-3.3281346004,3.3984490072,734.9412000000,386.3360000000,388.8631000000,388.5096000000,387.5017000000,561.3719000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222225449VCMCT7021T0,'20220509222508,'2022-05-09 22:25:20:816,VCMCT7021T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,2109.5488582518,1509.2666431860,-2.9511417482,3.2333568140,4.3776516427,717.8303000000,381.4072000000,380.8633000000,379.8640000000,378.2561000000,548.9639750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222247953VCMCT7021T0,'20220509222532,'2022-05-09 22:25:45:016,VCMCT7021T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,2116.9730487192,1517.8192679626,4.4730487192,-5.3192679626,6.9500198922,717.6244000000,380.1888000000,380.7201000000,379.7242000000,380.8001000000,548.9913500000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222310761VCMCT7021T0,'20220509222556,'2022-05-09 22:26:08:376,VCMCT7021T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,2111.8557425195,1508.4182491040,-0.6442574805,4.0817508960,4.1322824296,717.7408000000,381.0293000000,379.7044000000,374.8248000000,378.2207000000,548.0928000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222333715VCMCT7021T0,'20220509222619,'2022-05-09 22:26:32:316,VCMCT7021T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2107.8671229810,1512.9120757877,-4.6328770190,-0.4120757877,4.6511671576,733.7067000000,389.4897000000,391.3538000000,389.2115000000,387.8381000000,561.5899875000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509222404323VCMCT7021T0,'20220509222642,'2022-05-09 22:26:54:766,VCMCT7021T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,2117.6062462424,1517.8548491732,5.1062462424,-5.3548491732,7.3991999807,722.0753000000,383.8071000000,384.9540000000,381.6780000000,382.2990000000,552.6299125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
