GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,infu2vcmStart_margin_DAC,infu2vcmStart_margin_um_vcmPoly,sph_oc_EMcouple_H1B2,sph_oc_EMcouple_H1_6,sph_oc_EMcouple_H1_7,sph_oc_EMcouple_H1_8,sph_oc_EMcouple_H1_9,sph_oc_EMcouple_H2B1,sph_oc_EMcouple_H2_2,sph_oc_EMcouple_H2_3,sph_oc_EMcouple_H2_4,sph_oc_EMcouple_H2_5,sph_ResFreq_X_Q,sph_ResFreq_X_QHz,sph_ResFreq_X_Q_REL_delta,sph_ResFreq_Y_Q,sph_ResFreq_Y_QHz,sph_ResFreq_Y_Q_REL_delta,sph_oc_H1_1,sph_oc_H2_1,sph_oc_gain_B1,sph_oc_gain_B2,sph_oc_gain_H1,sph_oc_gain_H2,sph_oc_hall_offset_x,sph_oc_hall_offset_y,sph_oc_theta_B1,sph_oc_theta_B2,sph_oc_theta_H1,sph_oc_theta_H2,sph_oc_xpt_act_x,sph_oc_xpt_act_y,sph_EMcouple_H1_dev,sph_EMcouple_H2_dev,sph_H1_1_dev,sph_H2_1_dev,sph_ViscoElastic_X_Q0_REL_delta,sph_ViscoElastic_Y_Q0_REL_delta,sph_gain_B1_dev,sph_gain_B2_dev,sph_gain_H1_dev,sph_gain_H2_dev,sph_neutral_x_dev,sph_neutral_y_dev,sph_theta_B1_dev,sph_theta_B2_dev,sph_theta_H1_dev,sph_theta_H2_dev,sph_ViscoElastic_XYDelta_F0,sph_ViscoElastic_XYDelta_Q0,sph_ViscoElastic_XYDelta_Rho1,sph_ViscoElastic_XYDelta_Rho2,sph_ViscoElastic_XYDelta_Tau1,sph_ViscoElastic_XYDelta_Tau2,sph_ViscoElastic_X_Cost,sph_ViscoElastic_X_F0,sph_ViscoElastic_X_Q0,sph_ViscoElastic_X_Rho1,sph_ViscoElastic_X_Rho2,sph_ViscoElastic_X_Tau1,sph_ViscoElastic_X_Tau2,sph_ViscoElastic_X_Td,sph_ViscoElastic_Y_Cost,sph_ViscoElastic_Y_F0,sph_ViscoElastic_Y_Q0,sph_ViscoElastic_Y_Rho1,sph_ViscoElastic_Y_Rho2,sph_ViscoElastic_Y_Tau1,sph_ViscoElastic_Y_Tau2,sph_ViscoElastic_Y_Td,dev_b1,dev_b2,dev_h1,dev_h1_theta,dev_h2,dev_h2_theta,RESULT,FAIL_ITEMS_01,FAIL_ITEMS_02,FAIL_ITEMS_03,FAIL_ITEMS_04,FAIL_ITEMS_05,FAIL_ITEMS_06,FAIL_ITEMS_07,FAIL_ITEMS_08,FAIL_ITEMS_09,FAIL_ITEMS_10,
T220403121936375VCMCT7991T0,20220403122023,'2022-04-03 12:20:39:536,VCMCT7991T01,1,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXQ1985VA,17ce52240817,0x5240f161d9756401,AS1C0740634CB633A930104100,AJ7C0762B0KHB437B617,DNB22055062800F09A,0,0.0000000000,151.0000000000,82.1758245856,0.9323569198,0.9324914355,0.9306738658,0.9346246588,0.9316377191,0.9312555490,0.9278846154,0.9349249391,0.9323870546,0.9298255867,1.9554492340,100.3417968750,0.0618945465,1.9412983541,100.3417968750,0.0623921041,19.8880000000,20.4720000000,9.7420789399,9.8892269159,9.7867254119,8.9138619343,13.3503505866,18.8749126724,135.0535970694,224.8949010060,224.5636022690,134.1685073266,10.4492918858,19.6984097350,0.0044539567,-0.0009369490,5.9114375000,6.6751250000,-0.1641911284,-0.0904036233,-0.0016124065,-0.0025050865,-0.0018319899,0.0017333868,-0.9510151338,0.1165458385,0.1501241690,0.0247685597,0.0239141587,0.1493575463,0.7655372800,-0.0249593801,-0.0006872237,-0.0075177664,0.0010931320,0.0138740706,3.9432790597,99.7513629883,2.2029963716,0.1430469429,0.0322406721,0.0064209750,0.0648447109,-0.0000070975,3.5687240063,98.9858257083,2.2279557517,0.1437341665,0.0397584385,0.0053278431,0.0509706404,-0.0000287900,3.0238687251,7.9814544129,2.6736924423,0.8766822733,2.3384743491,1.4995770188,1,,,,,,,,,,,
T220403121959288VCMCT7991T0,20220403122046,'2022-04-03 12:21:03:516,VCMCT7991T01,7,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DW51985VY,17ce52240887,0x5240f161d6bab701,AS1C074052C1A433B633111028,AJ8C076340LAB137B613,DNB22055060640K06A,0,0.0000000000,135.0000000000,75.3320883073,0.9255606298,0.9260666962,0.9218253865,0.9307339488,0.9236164877,0.9246467339,0.9290408937,0.9259690311,0.9231759887,0.9204010220,1.9903953647,106.6894531250,0.0372703647,1.8421445595,101.5625000000,0.0521054970,14.5620000000,14.4480000000,10.4838835872,10.6076393377,10.0213107612,9.7778450878,-1.8913675443,11.0317837792,131.4396087062,228.0831033717,224.5601036136,134.0990218795,-4.1543848221,11.5692433841,0.0039979713,0.0008861052,7.8549687500,6.7331562500,0.1575387402,0.0447849104,-0.0007914377,-0.0008993118,-0.0025444966,-0.0019424472,-1.0377910748,-0.0560679399,-0.1839111913,0.0598489772,0.0699913089,-0.2068558060,5.2550282825,0.2377538298,-0.0156373138,0.0044865554,-0.0008602329,-0.0109991187,4.1432414636,104.2171609695,2.4524606152,0.1601217017,0.0428021346,0.0041573070,0.0538196934,-0.0000462772,3.7774842253,98.9621326871,2.2147067854,0.1757590154,0.0383155793,0.0050175399,0.0648188121,-0.0000481965,4.0389161759,4.7341824872,2.9396530848,1.7583413271,1.6444515686,1.0174967835,1,,,,,,,,,,,
T220403122023697VCMCT7991T0,20220403122110,'2022-04-03 12:21:28:544,VCMCT7991T01,6,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DYA1985VM,17ce52200159,0x5240f161d6bbff03,AS1C074028DKB4339434030119,AJ7C0762E3HLB137B609,DNB22055061610K11A,0,0.0000000000,133.0000000000,74.9210943645,0.9280649868,0.9266626300,0.9246985033,0.9278693929,0.9330294210,0.9264919294,0.9316038761,0.9285968099,0.9198969911,0.9258700404,1.8782142202,104.0039062500,0.0539954702,1.8188105452,102.7832031250,0.0346308577,23.9240000000,16.6100000000,10.1651920735,10.4977502366,9.6001957385,9.4246378733,-1.3366097240,3.4214674721,133.9412229567,226.5629407904,224.4185643397,134.5312313372,-4.3383423561,3.4332580715,0.0014104810,-0.0018645601,8.9005625000,6.9771875000,0.2736624498,0.1831239027,-0.0029543407,-0.0009575983,0.0006718685,0.0036220031,-1.1835020187,-0.1192727295,-0.0394746751,0.0304395697,0.0088048182,0.0321621234,2.1072981384,0.1178822970,-0.0101903087,0.0026789232,-0.0006255437,-0.0166132454,4.2858152580,100.4109028260,2.3244436998,0.1900599304,0.0493000457,0.0036960723,0.0452202358,-0.0000925356,3.7644408405,98.3036046876,2.2065614027,0.2002502391,0.0466211225,0.0043216161,0.0618334811,-0.0001045782,5.0858369891,4.5371754039,1.4047052556,1.0002988707,1.8289743964,1.5160558224,1,,,,,,,,,,,
T220403122045864VCMCT7991T0,20220403122133,'2022-04-03 12:21:50:634,VCMCT7991T01,3,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DWY1985V5,17ce52240927,0x5240f161d6b6d403,AS1C0740260HB833B531114004,AJ8C076360PAB437B604,DNB22055062740G12A,0,0.0000000000,159.0000000000,84.6732501517,0.9336129443,0.9314737517,0.9312967710,0.9345710506,0.9371102038,0.9317240071,0.9332511152,0.9347165576,0.9281101599,0.9308181956,1.7531740463,100.5859375000,0.0510256088,1.7202258835,99.8535156250,0.0385852585,41.3960000000,90.9280000000,9.5026651096,9.4828739728,9.4736753094,9.5387454798,6.6677507640,5.3646605116,135.1014375282,225.4749278264,224.4270573528,134.7039016137,-2.8894661075,9.6823811777,0.0015920953,-0.0014804990,11.9897500000,56.4905000000,0.0793456483,0.1492760258,-0.0029990705,-0.0042593367,-0.0027710201,-0.0041114018,-5.0380153200,3.3299040920,0.1681031776,0.3705577092,0.3075657757,0.2295974145,0.3489423243,0.0413977474,-0.0040297787,0.0008780745,0.0000006541,-0.0027081099,4.6176570250,96.0542398606,2.1594237733,0.1889408640,0.0562414014,0.0041566230,0.0505723555,-0.0001036155,3.5551102357,95.7052975363,2.1180260258,0.1929706427,0.0553633269,0.0041559689,0.0532804653,-0.0001119763,3.3969848396,9.3477835650,3.1644199893,0.8609096539,1.5851036082,1.8512385655,1,,,,,,,,,,,
T220403122109712VCMCT7991T0,20220403122155,'2022-04-03 12:22:12:904,VCMCT7991T01,2,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DY31985VU,17ce52230286,0x5240f161d6b65301,AS1C07501025A833A436007046,AJ7C0762D1H6B237B609,DNB22055062630A13A,0,0.0000000000,147.0000000000,83.6799208802,0.9313773236,0.9284806244,0.9346397293,0.9307952651,0.9315936755,0.9307827839,0.9303860268,0.9326013060,0.9309098639,0.9292339389,1.8922036297,99.1210937500,0.0289223797,1.8444693381,98.3886718750,0.0407584006,51.1160000000,22.7080000000,9.5565570879,9.5871244105,8.9466606150,9.7534224791,10.2212158520,17.2377047205,134.8908771724,225.3524066682,224.2786581835,135.2156125446,4.6698090309,15.4859327419,0.0002416144,0.0032858639,10.8035000000,22.5320966797,-0.1456688561,0.0650968934,-0.0030649493,-0.0023155085,0.0010249639,-0.0020478998,-2.5018284413,0.7776824554,-0.0358653813,0.0002643342,-0.0792672315,-0.0440462689,1.1152938147,-0.0213126244,-0.0077093404,-0.0040024529,0.0007843862,0.0080525521,4.3301336487,96.7771437884,2.2215186439,0.1731916023,0.0411641130,0.0053844862,0.0599799518,-0.0000261797,2.7870033540,95.6618499736,2.2428312684,0.1809009427,0.0451665659,0.0046001001,0.0519273997,-0.0000466932,3.9854043962,9.2980337942,3.9267705809,0.6108648325,2.7549982814,1.5978042430,1,,,,,,,,,,,
T220403122133532VCMCT7991T0,20220403122218,'2022-04-03 12:22:36:640,VCMCT7991T01,8,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXL1985VE,17ce52240378,0x5240f161d7653401,AS1C07404350B633A934106043,AJ7C0762D0L8B137B625,DNB22055062800F14A,0,0.0000000000,138.0000000000,76.3090732371,0.9253361029,0.9191010368,0.9245759996,0.9266794767,0.9309878985,0.9235267748,0.9201378710,0.9262362227,0.9195025144,0.9282304912,2.1046363636,105.9570312500,0.0128394886,2.0219862139,104.2480468750,0.0219862139,25.5880000000,29.8420000000,10.6577165789,10.8328607322,9.3170646681,9.6130718079,14.1583165687,18.9554184527,134.1038114938,226.5441528254,225.0404687024,134.7700025149,10.0720641266,19.8971652642,0.0005746245,-0.0024352137,14.5411250000,3.7638750000,0.0553469791,0.2706990040,0.0008714029,0.0004373548,0.0030145311,0.0020139995,-1.3831618780,-0.8275563658,0.0250151071,0.1536041193,0.0607018567,0.0896741458,3.0572243032,-0.0415238999,-0.0345775335,-0.0058523974,0.0002862111,0.0039199000,4.3325182073,101.4182129172,2.7682376041,0.1912798293,0.0472647570,0.0029935850,0.0409787563,-0.0001406844,3.2458878513,98.3609886140,2.8097615040,0.2258573628,0.0531171544,0.0027073740,0.0370588563,-0.0001514812,4.7401902261,5.9458558638,1.1120762015,1.5453719230,1.7096194240,1.7800974740,1,,,,,,,,,,,
T220403122155563VCMCT7991T0,20220403122241,'2022-04-03 12:22:59:370,VCMCT7991T01,5,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DY51985VS,17ce52240211,0x5240f161d976ed07,AS1C074041B1A333B132046041,AJ7C0762C0MLB437B625,DNB22055061890F09A,0,0.0000000000,143.0000000000,76.6526288333,0.9288958712,0.9281760088,0.9289449750,0.9285936960,0.9298688051,0.9268606128,0.9266930417,0.9312430837,0.9199630537,0.9295432723,1.9866436760,102.0507812500,0.0657452385,1.8908500036,99.3652343750,0.0226859411,13.4240000000,0.0800000000,9.8455246016,9.9172865852,9.2677360844,10.1821702852,0.1406486257,14.1373180703,133.8647217379,226.2208897769,223.8959442951,135.1143865126,-0.7628138812,13.8013846434,-0.0008514999,0.0016942138,6.3849375000,7.8104687500,1.5634662308,0.8479668221,-0.0037730047,0.0003252032,0.0053137447,0.0017815500,-1.0403022931,0.0598111117,0.1270813570,-0.2822230160,-0.3215850018,0.0567388075,1.5031200064,0.7701869087,0.0702156737,0.0011479754,-0.0003234045,-0.0024401188,3.5607352706,92.8780088541,3.9677631058,0.4224237340,0.0677502393,0.0017313311,0.0291792604,-0.0001753116,2.9299127888,91.3748888477,3.1975761971,0.3522080603,0.0666022639,0.0020547356,0.0316193792,-0.0001771214,4.3072853408,4.2962209910,2.0115624587,1.3704779924,0.9909936613,1.3939010182,1,,,,,,,,,,,
T220403122218699VCMCT7991T0,20220403122304,'2022-04-03 12:23:22:700,VCMCT7991T01,4,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DWZ1985V4,17ce52240468,0x5240f161d6bacd05,AS1C0740434KB633A627102030,AJ7C0762D0L7B237B612,DNB22055062800F06A,0,0.0000000000,144.0000000000,81.2602291969,0.9278398270,0.9201299754,0.9322719033,0.9304679694,0.9284894602,0.9248712470,0.9220435426,0.9290626959,0.9215300418,0.9268487076,2.0753504370,104.2480468750,0.0187098120,1.9786167440,101.8066406250,0.0420933065,60.2240000000,23.2520000000,10.2766608018,10.2880559960,9.9180133109,8.7673594848,17.2043007717,17.6824631458,133.8678059627,226.5234345067,224.1070295342,135.0288662192,10.9766211407,15.9712555937,0.0001136662,-0.0036105661,11.7552500000,9.3457500000,0.0756626589,0.0940186553,-0.0049829178,-0.0038796010,-0.0019609247,-0.0006927747,-1.5982395353,-0.0685325006,0.1890797664,-0.0001708400,-0.0965532295,0.2557491538,2.7257503203,0.0851596286,-0.0139090329,-0.0018252457,0.0000892137,0.0042240651,4.2978241190,102.8317855051,2.3530064089,0.1200343812,0.0418720294,0.0053147226,0.0519658050,-0.0000553786,3.7169978117,100.1060351848,2.2678467803,0.1339434141,0.0436972751,0.0052255089,0.0477417398,-0.0000620412,4.2543203476,5.5776681658,1.5463796551,1.0885047969,2.1468272007,1.9977092324,1,,,,,,,,,,,
T220403122241401VCMCT7991T0,20220403122327,'2022-04-03 12:23:45:020,VCMCT7991T01,1,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DYG1985VF,17ce52200120,0x5240f161d6b69c03,AS1C074061D6A333C531060009,AJ7C0762E3K0B337B605,DNB22055061590F03A,0,0.0000000000,163.0000000000,86.7929649077,0.9268082094,0.9220330079,0.9249569107,0.9313028480,0.9289400709,0.9280452299,0.9300149230,0.9302285888,0.9246381343,0.9272992736,1.9317509687,104.4921875000,0.1719853437,1.8005878656,102.5390625000,0.0486347406,47.3800000000,74.0940000000,10.1711927595,10.3374020351,9.7338487634,9.1215757628,18.1136810223,6.4152254091,134.5258254034,225.8114187812,224.0032699197,134.2694161972,9.0447801075,9.3097596557,0.0016375793,0.0019170432,15.4737500000,19.9065000000,-0.0659008098,-0.0102719103,-0.0046539196,-0.0066160207,-0.0032538866,0.0004813176,-2.6603647292,0.4630902879,0.1004866583,0.0218832587,-0.0772507102,0.0724404892,2.8110342059,-0.0087538994,-0.0281844783,-0.0016966965,0.0008019566,0.0017671920,4.0543855171,102.9890996552,2.1899585652,0.1431971983,0.0430601168,0.0053180783,0.0519277745,-0.0000172348,3.6026563602,100.1780654493,2.1987124647,0.1713816766,0.0447568132,0.0045161217,0.0501605825,-0.0000512251,4.0547146282,3.2771438261,1.8652514514,1.3075589387,1.8249197159,1.4275415277,1,,,,,,,,,,,
T220403122305071VCMCT7991T0,20220403122350,'2022-04-03 12:24:08:634,VCMCT7991T01,7,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXH1985VH,17ce52200147,0x5240f161d9fb7603,AS1C074018D9B433A135031022,AJ7C0762E3JBB137B619,DNB22055061180G14A,0,0.0000000000,146.0000000000,83.0048405096,0.9280857224,0.9247817631,0.9264327017,0.9326960010,0.9284324238,0.9250867955,0.9252303626,0.9277774761,0.9197648097,0.9275745337,2.0342311146,104.9804687500,0.0996608021,1.9038974914,103.0273437500,0.0503818664,39.5400000000,25.7820000000,10.3143256082,10.4676232710,9.6267299547,8.9838311864,13.4873295031,10.4777117118,133.4227057681,226.6910117340,223.6327898566,134.9917945392,8.6999111240,10.2844629431,0.0040779501,0.0008334692,8.8993750000,11.8132500000,0.1024475873,0.0169299213,-0.0050989617,0.0028860619,0.0026211832,-0.0052505261,-1.5938924976,0.2870364553,0.0770941959,-0.0133492279,-0.0084454949,0.1021766193,2.6391207512,0.1148145411,-0.0114895938,0.0001652343,-0.0003297833,-0.0109418805,3.9973532688,102.4249903691,2.4266663373,0.1635152986,0.0437333658,0.0044024461,0.0443683848,-0.0000398383,3.4038131136,99.7858696179,2.3118517963,0.1750048924,0.0435681315,0.0047322294,0.0553102653,-0.0000473497,5.6181800654,7.9770391565,2.2238572128,0.7640358035,0.7247692213,1.9842963740,1,,,,,,,,,,,
T220403122327599VCMCT7991T0,20220403122413,'2022-04-03 12:24:30:634,VCMCT7991T01,6,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXZ1985V1,17ce52230039,0x5240f161d763fb03,AS1C07502028A833A931106049,AJ7C0762C10MB137B625,DNB22055061910M13A,0,0.0000000000,131.0000000000,74.0647597708,0.9334702283,0.9292048526,0.9306701316,0.9365485174,0.9374574117,0.9345855111,0.9313498383,0.9368273001,0.9368866844,0.9332782216,1.8679790022,98.3886718750,0.0349711897,1.8643892323,99.6093750000,0.0440767323,38.5080000000,-25.5820000000,9.2778929165,9.4614001309,9.6077329625,9.3465017515,6.9657816721,9.8351192935,136.3129619395,223.8819913588,224.2278484939,135.3129872029,6.4330300847,5.7081072838,-0.0006549777,0.0010623048,2.5392500000,-4.3788750000,0.5169650246,0.3085817849,-0.0028796866,-0.0040631441,-0.0001708787,0.0036511948,0.1448897571,-0.5151742148,-0.0325428212,0.0565061293,-0.0190997483,0.0213154500,-2.3146230304,0.1947113646,0.0476963967,0.0050973661,-0.0005892124,-0.0055461884,3.8766060378,92.6404894363,2.5755587746,0.2473141047,0.0608865897,0.0027660477,0.0357428792,-0.0001343895,3.2332695661,94.9551124668,2.3808474099,0.1996177080,0.0557892236,0.0033552601,0.0412890676,-0.0001283930,3.7672896869,8.2540488613,2.0538025562,0.8990389156,1.0030814121,2.2195631754,1,,,,,,,,,,,
T220403122350545VCMCT7991T0,20220403122435,'2022-04-03 12:24:54:696,VCMCT7991T01,3,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DVN1985VJ,17ce52200353,0x5240f161d6bc0805,AS1C074038DNB433B328037007,AJ7C0762F3HDB437B618,DNB22055061610M02A,0,0.0000000000,148.0000000000,81.8298335289,0.9274193142,0.9260031217,0.9256815576,0.9280592033,0.9299333743,0.9306507352,0.9288963477,0.9327690700,0.9316452256,0.9292922974,1.7761710923,101.8066406250,0.0027335923,1.7893923362,103.0273437500,0.0393923362,27.4060000000,34.6700000000,9.8958031784,10.2430034580,8.8244872216,8.9805512390,4.2667504191,10.0792050030,135.0431583451,224.2083446486,222.8853564673,135.4691788934,-0.6688434385,11.2384480392,-0.0008654626,-0.0005386966,11.7028750000,-8.1425000000,0.2740209569,0.2631317661,0.0021066510,0.0016076720,0.0022487705,0.0013158176,-0.3263550873,-1.5425562397,0.0520084427,-0.0235889451,-0.0508923120,0.0411546014,-0.6260278242,-0.0164545591,-0.0071683966,0.0015857268,0.0002616728,0.0000085610,4.2730301234,96.6164967902,2.3560522069,0.2298589222,0.0519936529,0.0035439648,0.0515390143,-0.0001092135,3.3126014503,97.2425246145,2.3725067661,0.2370273188,0.0504079260,0.0032822920,0.0515304533,-0.0001262628,2.6175309719,2.9279990248,2.1360564247,1.5962006839,1.1516294745,1.4249942655,1,,,,,,,,,,,
T220403122413479VCMCT7991T0,20220403122459,'2022-04-03 12:25:19:566,VCMCT7991T01,2,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXR1985V9,17ce52230920,0x5240f161d9594e03,AS1C0750302DA833B237034025,AJ7C0812D10LB437B617,DNB22055061660A08A,0,0.0000000000,147.0000000000,83.0165688650,0.9266346048,0.9222927286,0.9282778327,0.9292117768,0.9267560809,0.9290800217,0.9259915209,0.9302448837,0.9290432619,0.9310404205,2.1701450714,102.7832031250,0.0178013214,2.0784347671,101.5625000000,0.0374191421,33.6800000000,20.1820000000,10.2603734972,10.4557930661,8.3924433796,8.9874560793,8.3550918472,1.1551205738,134.2312234615,225.7754202129,225.0009245039,134.2077969975,4.2636694764,0.4959995435,0.0035683081,-0.0011780134,4.6800000000,6.2835625000,0.2741530378,0.6356648621,-0.0020305413,0.0032545071,0.0030184431,-0.0031244557,-0.8841613789,0.1019994844,-0.3239065434,-0.0287637470,0.0404142500,-0.2779360347,3.3044887573,-0.2736211993,-0.0642811626,-0.0093303231,0.0007629110,0.0014431488,4.0848856182,98.9852281717,2.8229811628,0.1826532495,0.0449866944,0.0031545945,0.0381648119,-0.0000976571,3.9477936595,95.6807394144,3.0966023621,0.2469344121,0.0543170174,0.0023916836,0.0367216631,-0.0001293550,3.7508362961,7.9651512515,2.0261049212,0.6639248119,0.1157464509,1.6848822778,1,,,,,,,,,,,
T220403122436164VCMCT7991T0,20220403122523,'2022-04-03 12:25:41:616,VCMCT7991T01,8,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXV1985V5,17ce52230193,0x5240f161d6bad001,AS1C0750202LA833A834057048,AJ7C0812B112B237B616,DNB22055061660B02A,0,0.0000000000,120.0000000000,67.7985128345,0.9279105512,0.9184623570,0.9295749316,0.9333078621,0.9302970541,0.9266481940,0.9281921875,0.9311333662,0.9216421789,0.9256250435,2.0977014525,99.6093750000,0.0391077025,2.0301578173,99.6093750000,0.0106265673,22.8500000000,-12.2260000000,9.9570162537,9.9819485394,9.2768984298,9.4733701442,-2.3390345077,6.2055172624,134.7729997101,224.9217452353,224.3250103502,134.4398647085,-3.0037227720,4.1310581108,-0.0019113399,-0.0016962118,9.1859375000,1.9771250000,0.2133211458,0.2101823250,-0.0011770529,-0.0002430258,0.0003732089,-0.0036225321,-0.8524537499,-0.5441831482,0.2166642609,-0.0403061563,-0.0934619399,0.2505031362,1.6504000247,-0.1101424292,-0.0346313793,-0.0062186948,0.0006475992,0.0024088745,4.2115536142,96.4058938762,2.6195711458,0.1704801106,0.0400930366,0.0037624951,0.0430107311,-0.0001019300,3.3337467169,94.7554938515,2.7297135750,0.2051114899,0.0463117314,0.0031148959,0.0406018566,-0.0001300431,4.1980278909,6.9637256066,2.3740019686,1.1504365504,1.5213079736,1.5807780363,1,,,,,,,,,,,
T220403122500241VCMCT7991T0,20220403122548,'2022-04-03 12:26:06:626,VCMCT7991T01,5,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DW61985VX,17ce52240233,0x5240f161d6b6cf03,AS1C0740260MB833B036108102,AJ8C076350PMB237B619,DNB22055062620F06A,0,0.0000000000,145.0000000000,80.0361043923,0.9261006936,0.9194586693,0.9278401046,0.9304406361,0.9266633646,0.9246951082,0.9253325224,0.9254915538,0.9255418162,0.9224145404,1.9923114953,104.9804687500,0.1143818078,1.7840006965,100.5859375000,0.0183756965,6.0380000000,14.7520000000,10.2749165450,10.5011775057,8.9510905489,10.2939508497,3.3142938909,10.2612515799,132.5547119578,227.9059112421,224.2237008542,135.0494206656,1.8696014242,11.3798469002,0.0014013836,-0.0011732165,7.9999140625,19.1465312500,-0.1035823947,-0.1139515849,-0.0059037659,-0.0050697848,-0.0019689980,-0.0033088436,-1.9530792736,0.6830301457,-0.1328338186,-0.0977050909,-0.1213156253,-0.1404139291,4.5658425787,0.1881035652,-0.0216028830,-0.0030589247,0.0001169692,-0.0066639406,3.8582134957,102.0644556705,2.3417301053,0.1664177045,0.0406962842,0.0052080122,0.0536418893,-0.0000606007,3.2757803187,97.4986130918,2.1536265401,0.1880205874,0.0437552089,0.0050910430,0.0603058299,-0.0000576333,3.3299153918,4.5731580264,2.1034790944,1.2378191673,2.0231935048,1.4570556294,1,,,,,,,,,,,
T220403122523702VCMCT7991T0,20220403122611,'2022-04-03 12:26:28:796,VCMCT7991T01,4,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXQ1985VA,17ce52240817,0x5240f161d9756401,AS1C0740634CB633A930104100,AJ7C0762B0KHB437B617,DNB22055062800F09A,0,0.0000000000,151.0000000000,83.4363988709,0.9295667912,0.9264244806,0.9310305882,0.9294920094,0.9313200866,0.9299286692,0.9274962566,0.9333530190,0.9285902719,0.9302751294,1.9131281224,100.5859375000,0.0195734349,1.9193506903,100.0976562500,0.0404444403,21.3900000000,22.1580000000,9.7333240996,9.9038357801,9.8123620230,8.9172038082,10.0163362363,20.6321305246,135.0604834218,224.8925213268,224.5536132956,134.1992877047,6.9097089857,21.5000412699,0.0014480738,-0.0023604429,7.4134375000,8.3611250000,-0.1253664999,-0.0669537805,-0.0025096199,-0.0010315368,0.0007827402,0.0021089442,-1.1918685024,0.1453468327,0.1570105215,0.0223888805,0.0139251853,0.1801379244,0.2485048674,-0.0095845945,-0.0053851687,0.0020154222,0.0002994184,0.0042741996,4.4299233320,99.3763044350,2.2418210001,0.1372715883,0.0467435258,0.0049408368,0.0495064044,-0.0000206153,3.7287388426,99.1277995676,2.2514055945,0.1426567571,0.0447281037,0.0046414184,0.0452322048,-0.0000256529,2.3393660424,8.2074948400,2.9612727472,0.8578133214,3.0794339776,1.8668122389,1,,,,,,,,,,,
